,session,method,gender,emotion,n_annotators,agreement,path,transcript,duration
6112,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M001.wav," What I was just saying.
",2.7488125
6113,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M002.wav," It certainly is not. It's slightly exaggerated scientific fact.
",6.0119375
6114,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M003.wav," I am not the only one, look at all these people.
",2.23
6115,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M005.wav," Carla, can I ask you a question?  Now don't be upset, are you having a period?
",6.5494375
6116,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M006.wav," What's bugging you?
",1.9101875
6117,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M007.wav," There's nothing to it.  We come down here.  The grunion arrives and they do their little fish thing.  And we say, Oh, wow.  Look at the little fish.  They go home, we go home.
",10.8266875
6118,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M008.wav," Why not?
",1.6118125
6119,5,script,F,fru,3,3,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M009.wav," We miss them twice, it's not ever.
",2.4699375
6120,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M010.wav," Well We will see them this year.
",1.6703125
6121,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M011.wav," I thought you wanted to see it.
",2.27225
6122,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M012.wav," It's just fish, it's nothing to get traumatize over.
",4.110125
6123,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M013.wav," Okay, I been trying to work this backwards but I can't seem to pinpoint a moment when we took a turn for the worst here.
",6.9170625
6124,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M016.wav," Wait a minute, I got it.
",5.54
6125,5,script,F,exc,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M018.wav," Okay, all right I got it.  You wanted it to be like the other time, okay no problem. Listen, You want to dance?
",7.369875
6126,5,script,F,exc,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M019.wav," You want me to go get some champagne?
",2.172
6127,5,script,F,exc,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M020.wav," Take off our shoes?
",1.7853125
6128,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M022.wav," You want to get married again?
",2.6570625
6129,5,script,F,fru,3,3,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M023.wav," What? What You want a divorce?
",3.3525
6130,5,script,F,fru,3,3,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M024.wav," A vacation? A new carpet, a poodle?  A bag of ice cream, a suicide pack, what what Carla?  What the hell do you want?
",6.583875
6131,5,script,F,ang,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M025.wav," What.  Welcome to the human race.
",2.506125
6132,5,script,F,fru,3,3,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M027.wav," No, no I was just like you, I thought it will be all peaches and roses and- and sand in our toes and wind in our hair and the fish will always come. And the bills will always magically pay themselves and we will have three fat rosy kids and we will be, HAHA baby the joke is on us.
",18.0298125
6133,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M031.wav," No, I know me either.
",4.1435
6134,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M032.wav," Maybe if you are with somebody else too?
",3.9430625
6135,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M033.wav," No, I know, but.  I know I don't make you happy.
",4.93
6136,5,impro,M,fru,3,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F006.wav," No, we have- There's got to be something you can do.  You can't go.
",4.1599375
6137,5,impro,M,fru,3,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F009.wav," There's got to be something we can do.  You can't just go.
",4.31
6138,5,impro,M,fru,3,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F010.wav," Why don't we do that- Can we- Can we just leave the country?
",3.8399375
6139,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F012.wav," What would be the worst that would happen if they found you somewhere else?
",3.2599375
6140,5,impro,M,sad,3,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F013.wav," Well, they're so young.
",2.3
6141,5,impro,M,sad,3,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F020.wav," It's just so much.
",2.86
6142,5,impro,M,sad,3,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F021.wav," [GARBAGE] You have to write me everyday.
",4.31
6143,5,impro,M,sad,3,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F023.wav," okay.
",1.2599375
6144,5,impro,M,sad,3,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F024.wav," [GARBAGE]
",1.4199375
6145,5,impro,M,sad,4,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M000.wav," Sweetheart, I've got to tell you something.  I just got a call.  I'm going to Iraq.
",9.4699375
6146,5,impro,M,sad,4,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M001.wav," I know it's really crappy timing, but I don't have a choice.
",5.6999375
6147,5,impro,M,sad,4,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M007.wav," I don't have a choice.  I have to go.  If I don't go, they'll come and take me.
",4.87
6148,5,impro,M,fru,4,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M008.wav," I've tried everything.  I've called everyone I know.  I've tried everything. No one can do anything for me or they won't do anything for me.
",8.4199375
6149,5,impro,M,sad,4,4,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M010.wav," I know.
",2.09
6150,5,impro,M,sad,4,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M011.wav," I don't want to -- the kids.  You've got to take care of them.  You've got- you've got to-
",8.0199375
6151,5,impro,M,sad,4,4,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M012.wav," tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time.  And it's such an important time and I just don't want to miss it.
",8.67
6152,5,impro,M,sad,4,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M013.wav," I don't have -- I know.  What are we gonna- What are we- just run away?  What can I do?  Where can we go?
",8.87
6153,5,impro,M,fru,4,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M017.wav," They'd put me in jail and then how long- when will I get to see the kids?  What, ten years?  I don't know.
",7.5899375
6154,5,impro,M,sad,4,4,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M018.wav," I know.  But I'll-I'll send the pictures all the time and I'll write them emails and you can read them the emails that I send them.
",8.3
6155,5,impro,M,sad,4,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M019.wav," I'm gonna be in Bagdad, just doing security.
",4.4099375
6156,5,impro,M,sad,4,4,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M021.wav," I just want to be honest with you.  I don't want you to .
",3.5699375
6157,5,impro,M,sad,4,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M022.wav," but, it's gonna be fine.  I'm gonna be fine.  You know I'm good at this.  I can do this.  That's why I trained all this time.  I'm good at this.  Okay?
",9.55
6158,5,impro,M,sad,4,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M023.wav," I know.  I know.  I know.  But, you know what?  That doesn't mean it's gonna be me; does it?
",4.91
6159,5,impro,M,sad,4,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M024.wav," No.  It doesn't.  And you can't think like that.
",3.1899375
6160,5,impro,M,sad,4,3,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M025.wav," I don't want you to -- I know.  I know. You can't worry about me.  You've got to worry about the kids.  And you've got to take care of the kids for me.  Okay?  Take care of the kids for me; all right?
",9.3799375
6161,5,impro,M,sad,4,4,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M027.wav," I'll miss you, baby.
",1.92
6162,5,impro,M,sad,4,4,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M028.wav," All- I'll write you everyday, all the time.  And I'll send you pictures and you send me pictures. I know We've got email out there.  We've got email and I can see stuff and you can send me stuff all the time.  Okay?
",10.81
6163,5,impro,M,sad,4,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M029.wav," yeah yeah yeah.
",2.2899375
6164,5,impro,M,exc,4,2,Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M030.wav," You you record every second.  You record every second because I want to see it all.  Okay?
",4.97
6165,5,impro,M,fru,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F000.wav," Hi, I need- I need some help.  I've been transferred to, like, eight different departments and I've told my problem to every single department, and then they just send me to another one and say they are going to send all my information so I won't have to repeat it, and then that person doesn't know what's going on.  And I've restated my story about eight different times and I just want somebody to help me get my connection back, because this happens every two weeks.  And I want to know what to do to stop it from happening again.
",26.75
6166,5,impro,M,fru,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F001.wav," Yeah.  That my service just goes out.
",2.98
6167,5,impro,M,fru,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F002.wav," yeah.
",0.98
6168,5,impro,M,fru,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F003.wav," And I'll reset the IP address.  I will do like, you know, direct connect the modem to my computer, and then reset everything, and then put the router back in. And-
",10.6999375
6169,5,impro,M,fru,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F004.wav," Is not, It it It will work again for like a week and then it goes out again.
",4.8299375
6170,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F005.wav," Uh, yeah.  We've pinned it a couple of times.
",3.2099375
6171,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F006.wav," Pretty much, yeah - I don't know if it's, like, bad phone lines or something.
",5.4099375
6172,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F007.wav," Hmm. Mmm.
",1.2
6173,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F008.wav," yeah.
",1.56
6174,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F009.wav," It goes- It goes, like, through doorways.  But it goes a long distance.
",3.8399375
6175,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F011.wav," Well, I- I can check that.  Is there anything else we can do, too?  Like, I'll go through and check the line throughout the house, but --
",7.1199375
6176,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F012.wav," Uh huh.
",1.4499375
6177,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F013.wav," All right.
",1.14
6178,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F014.wav," Yeah, I see that.
",1.2599375
6179,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F015.wav," Okay.
",1.0
6180,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F016.wav," Okay.
",1.31
6181,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F017.wav," Uh, it it's like a bunch of different letter and numbers and stuff.
",5.6
6182,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F018.wav," Uh huh, Okay.
",2.2599375
6183,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F019.wav," Uh, yeah looks -- no, no.  It's set to zeros.
",3.36
6184,5,impro,M,fru,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F023.wav," It's so frustrating.
",1.99
6185,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M000.wav," D.S.L. Extreme, can I help you?
",2.6323125
6186,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M001.wav," This happens every two weeks?
",2.5199375
6187,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M002.wav," You've lost your connection.
",1.66
6188,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav," okay.
",1.0
6189,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M004.wav," Hmm.  Mmm.
",2.17
6190,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M005.wav," Has somebody tried to pin your site?
",2.5799375
6191,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M006.wav," Okay. Um-  Well, I don't know.  And it consistently happens every two weeks?
",6.46
6192,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M007.wav," Well, you know what, does your D.S.L. cable -- you have D.S.L., right?
",3.74
6193,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M008.wav," Okay.  Does your D.S.L. cable, you know, travel a long distance by any chance? - Does it go through any windows?  I mean, is it --
",7.8399375
6194,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M009.wav," Okay.  Is it being- Is it being compressed between anything by any chance?  Because sometimes your connection can be you know, disrupted by, you know, the cable being squished.
",10.5099375
6195,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M010.wav," Yeah. That can be- That can create a bad connection.  And it won't always be a bad connection, but it will be bad off and on.
",6.0399375
6196,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M011.wav," Yeah, well, absolutely.  What we can -- let's just go ahead and just do a basic diagnostic of your system first off, okay.  Can you go down to your start button?
",9.28
6197,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M012.wav," Okay, And uh- go ahead and click on run.
",4.14
6198,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M013.wav," Okay.  We're gonna get your -- a little black box is going to come up.  Do you see that?
",3.2099375
6199,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M014.wav," Okay Uh- You've got your C calling, go ahead and type in directory list.
",6.2599375
6200,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M015.wav," And hit enter.
",1.1
6201,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M016.wav," Okay?  Can you tell me what that says?
",2.1899375
6202,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M017.wav," Okay Okay, And Um- letters and numbers and stuff.  Uh- Can you - Can you just type in IP address search? And hit enter.
",9.7099375
6203,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M018.wav," Okay?  Does it list your IP address there?
",2.8
6204,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M019.wav," It's set to zeros.  Okay, maybe that's our problem.  That could very well be our problem there.  Somehow you've lost your IP address.  I'm not sure why that would happen every week.  It could be a cycling issue, something like that.  But let's go ahead and type your IP address in again.
",11.56
6205,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M020.wav," Well, if it does happen again, let me give you my direct number and you can call me.  Actually, I'll give you my cell number. Um- It's --
",7.05
6206,5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M021.wav," Of course.  we seriously- Yeah, I mean, obviously you've worked- you know -- I don't want to hassle you anymore.
",5.81
6207,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M022.wav," I completely understand.
",1.85
6208,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M023.wav," Absolutely. And I just don't want that to happen to you anymore.
",2.99
6209,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M024.wav," Absolutely.  It's a new service we are offering.
",2.23
6210,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M025.wav," Uh huh Uh huh We want you to be happy.  You're our customer.  You're the most important thing. Okay?
",6.6999375
6211,5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M027.wav," All right.  You have a wonderful day.  Call us anytime.
",3.1299375
6212,5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F000.wav," You're the only one I know who loves his parents.
",2.9499375
6213,5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F003.wav," Well, your mother, first of all, pretty much told me to leave.
",3.73
6214,5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F006.wav," I figured they would, your mother at least.
",3.55
6215,5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F007.wav," Well, from her perspective, I mean, why else would I come here?
",5.15
6216,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F010.wav," I almost got married two years ago.
",2.67
6217,5,script,M,exc,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F013.wav," Well, I mean, until then you never wrote and when you did, what did you say?  I mean, you sure can be ambiguous.
",7.4
6218,5,script,M,exc,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F015.wav," Not like that you're not.
",2.6
6219,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F016.wav," Like Larry's brother.  Do it like you, Chris.  What's the matter?
",7.530375
6220,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F019.wav," Even in your letters there was something ashamed.
",4.18
6221,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F020.wav," You have to tell me.
",2.2099375
6222,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F021.wav," It wouldn't work like this.
",2.0980625
6223,5,script,M,neu,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F022.wav," Yeah, sure.
",1.68
6224,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F023.wav," How many?
",1.62
6225,5,script,M,sad,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F024.wav," Do you still feel like that?
",2.68
6226,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F025.wav," Because you can't feel like that anymore, Chris.  Because everything you have, you have a right to, me included.
",10.56
6227,5,script,M,exc,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M001.wav," So, you're not sorry I came?
",2.99
6228,5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M003.wav," Well-
",1.37
6229,5,script,M,exc,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M010.wav," You feel it's wrong here, don't you; this yard, this chair?  I want you to be ready for me, Annie. I- I don't want to win you away from anything.
",11.1599375
6230,5,script,M,exc,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M016.wav," oh, God I kissed Annie.  I kissed Annie. I can't How long have I waited to do that?
",6.3199375
6231,5,script,M,exc,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M017.wav," Oh, Annie, we're gonna live now.  I'm going to make you so happy.
",4.87
6232,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M019.wav," Lets go for a ride.  I I- I want to be alone with you.
",4.4799375
6233,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M020.wav," No, nothing like that.
",2.87
6234,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M021.wav," Yeah, I suppose I have been.  But it's going for me.
",5.5199375
6235,5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M022.wav," I don't I don't know where to start.
",2.4399375
6236,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M023.wav," It's so mixed up with so many other things.
",3.97
6237,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M025.wav," I lost them.
",1.5976875
6238,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M026.wav," Just about all.
",2.1099375
6239,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M027.wav," It- It takes time to toss something like that off,I mean, because they weren't just men.
",7.9399375
6240,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M029.wav," I know it's it's just a little thing but that's just the kind of guys I had.  They didn't die.  They killed themselves for each other.
",15.1599375
6241,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M030.wav," I mean that exactly, anymore selfish -- just a little bit more selfish and they would have been here today. And it gave me an idea as I was watching them all go down.
",12.6999375
6242,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M033.wav," It was and then I went home.  And it was incredible.  It didn't have any meaning there.
",15.5099375
6243,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.wav," I felt what you said, ashamed somehow because nobody had changed at all.
",10.5199375
6244,5,script,M,fru,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M037.wav," It seemed to make suckers out of so many guys.  And I-I felt wrong to be alive; to to open that bank book, to to drive that car, the new car, and look at that new refrigerator. I mean,
",12.18575
6245,5,script,M,fru,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M038.wav," you can take those things out of the war, but if you're gonna drive that car you've got to know that that came from the love a man can have from a man. And you've got to be a little bit better because of that.  Because if you're not, then it's all just loot and there's blood on it and I didn't want any of it.
",15.6841875
6246,5,script,M,sad,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.wav," And I guess that included you.
",2.28
6247,5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.wav," I want you now, Annie.
",2.4399375
6248,5,script,M,exc,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M041.wav," Oh, Annie,
",1.87
6249,5,script,F,sad,3,3,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F000.wav," What's he going to say? Maybe we should tell him before he sees it.
",5.465875
6250,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F004.wav," Did you talk to him?
",1.7699375
6251,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F005.wav," He cried hard.
",1.8299375
6252,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F006.wav," He is thinking about him again.
",2.36
6253,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F007.wav," It's getting just like after Larry died, he's having dreams, he's walking around at night.
",5.1299375
6254,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F008.wav," What's the meaning of that?
",2.25
6255,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F014.wav," To you it is, and to me, but not to your father.  Now look, you can talk yourself  blue in the face, but there's no body, and there's no grave, so where are you?
",9.8199375
6256,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F017.wav," Well I got an idea.  But what's the story?
",3.09
6257,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F021.wav," I ignore what I got to ignore.  The girl is Larry's girl.
",3.66
6258,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F023.wav," Now Chris you can go on from there, but I don't know what to do.  I mean do you know what to do, because I don't.
",10.5099375
6259,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F024.wav," Well you're a considerate fellow, there's nothing wrong with that.
",3.34
6260,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F025.wav," Have you asked Annie yet to marry you?
",2.99
6261,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F026.wav," Well how did you know that she will go along with it, I mean maybe she feels the same way as your father?
",6.36
6262,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F027.wav," The trouble is you don't see enough women, you never have
",3.0
6263,5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F028.wav," Well I just don't see why it has to be Annie.
",2.8299375
6264,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F030.wav," No, I don't want a diagram, but, Chris, your father thinks Larry's coming back.
",9.2599375
6265,5,script,F,sad,3,3,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F031.wav," You marry his girl, and you're pronouncing him dead.  Now what's going to happen to your father, do you know?  I don't.
",9.92
6266,5,script,F,ang,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F033.wav," What the hell is this?
",1.46
6267,5,script,F,ang,3,3,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F034.wav," Are you crazy?
",1.81
6268,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F035.wav," Wait a minute.  Tell me this.  Do you mean to say that you would leave the business?
",5.5799375
6269,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F037.wav," Don't- you, you can't think like that!  Don't think like that!
",4.4099375
6270,5,script,F,ang,3,3,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F038.wav," All right!  But don't think like that, because I mean, what the hell did we do all this for, Chris?  The whole business it's all for you!  The whole shooting match is for you!
",8.79
6271,5,script,F,fru,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F040.wav," I don't understand you, do I?
",2.8299375
6272,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M000.wav," He saw it.
",2.1858125
6273,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M001.wav," He was out here when it broke.
",2.4099375
6274,5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M002.wav," Around Four this morning, and there was a crack and I looked out.  We're standing right there when I cracked.
",7.0799375
